"291",1,524853.499455359,5444135.73851561
"292",1,526013.550144988,5443595.38012621
"293",1,527187.413730585,5443053.39833037
"294",1,528375.833669348,5442509.61885581
"295",1,529579.578494471,5441963.87121718
"296",1,530799.443203883,5441415.98909333
"297",1,532036.250690875,5440865.81078055
"298",1,533290.853214871,5440313.17973078
"299",1,534564.13390962,5439757.9451851
"300",1,535857.008324982,5439199.96291381
"301",1,537170.42599714,5438639.09607645
"302",1,538505.372040435,5438075.21621611
"303",1,539862.86875207,5437508.20440517
"304",1,541243.977218654,5436937.9525609
"305",1,542649.798910731,5436364.36495241
"306",1,544081.477248223,5435787.35992279
"307",1,545540.199115782,5435206.8718535
"308",1,547027.196302477,5434622.85340126
"309",1,548543.746834786,5434035.27804171
"310",1,550091.176165491,5433444.14295799
"311",1,551670.858173536,5432849.47231729
"312",1,553284.215921098,5432251.3209833
"313",1,554932.722103778,5431649.77871821
"314",1,556617.899117792,5431044.97493383
"315",1,558341.318653988,5430437.08405827
"316",1,560104.600712232,5429826.3315912
"317",1,561909.411910867,5429213.00092854
"318",1,563757.462944238,5428597.44104501
"319",1,565650.505016361,5427980.07513069
"320",1,567590.325050401,5427361.41028582
"321",1,569578.739441375,5426742.04838518
"322",1,571617.586083203,5426122.69822995
"323",1,573708.714360688,5425504.18911
"324",1,575853.972752296,5424887.48590208
"325",1,578055.19364079,5424273.705829
"326",1,580314.174876605,5423664.13699897
"327",1,582632.657584094,5423060.25883273
"328",1,585012.299645217,5422463.76446518
"329",1,587454.644241259,5421876.58517621
"330",1,589961.082784255,5421300.91685841
"331",1,592532.811530959,5420739.24846417
"332",1,595170.781150031,5420194.39228548
"333",1,597875.638516386,5419669.51580295
"334",1,600647.660046735,5419168.17468911
"335",1,603486.675981217,5418694.3463601
"336",1,606391.985174933,5418252.46323329
"337",1,609362.2602103,5417847.44456242
"338",1,612395.442999064,5417484.72538323
"339",1,615488.631535887,5417170.2807144
"340",1,618637.959117143,5416910.6427257
"341",1,621838.468169025,5416712.90812599
"342",1,625083.981849627,5416584.73256116
"343",1,628366.977797198,5416534.30838933
"344",1,631678.469764837,5416570.32187251
"345",1,635007.904352364,5416701.88566558
"346",1,638343.081518688,5416938.4425859
"347",1,641670.108883566,5417289.63711281
"348",1,644973.400804237,5417765.15200179
"349",1,648235.733591181,5418374.50889409
"350",1,651438.367729836,5419126.83391505
"351",1,654561.246326938,5420030.59197502
"352",1,657583.27598149,5421093.29671479
"353",1,660482.691789478,5422321.20655752
"354",1,663237.502314057,5423719.02079867
"355",1,665826.003418938,5425289.59263518
"356",1,668227.342472158,5427033.67798772
"357",1,670422.107423635,5428949.73940555
"358",1,672392.909637239,5431033.82287511
"359",1,674124.926106683,5433279.52181778
"360",1,675606.366594611,5435678.03709909
